Date,Open,High,Low,Close,Adj Close,Volume
2021-05-26,3171.909912,3183.969971,3160.300049,3168.429932,3168.429932,1269000
2021-05-27,3170.840088,3173.860107,3142.370117,3165.510010,3165.510010,1081100
2021-05-28,3172.090088,3198.659912,3171.850098,3188.729980,3188.729980,966000
2021-05-31,3192.060059,3204.290039,3179.870117,3203.919922,3203.919922,1123100
2021-06-01,3207.120117,3233.169922,3199.179932,3221.870117,3221.870117,1471800
2021-06-02,3224.399902,3241.070068,3216.100098,3224.229980,3224.229980,1495200
2021-06-03,3224.959961,3258.500000,3224.959961,3247.429932,3247.429932,1584000
2021-06-04,3246.169922,3246.189941,3218.669922,3240.080078,3240.080078,1391800
2021-06-07,3244.590088,3264.409912,3233.399902,3252.120117,3252.120117,1731900
2021-06-08,3251.830078,3264.669922,3242.560059,3247.830078,3247.830078,1950600
2021-06-09,3245.080078,3246.489990,3216.179932,3216.179932,3216.179932,1964500
2021-06-10,3216.939941,3235.389893,3210.310059,3224.639893,3224.639893,1896200
2021-06-11,3226.979980,3251.580078,3226.979980,3249.320068,3249.320068,1643800
2021-06-14,3249.600098,3254.489990,3238.510010,3252.129883,3252.129883,1663900
2021-06-15,3253.169922,3262.800049,3247.899902,3258.629883,3258.629883,1733900
2021-06-16,3259.060059,3281.959961,3256.679932,3278.679932,3278.679932,2345200
2021-06-17,3276.199951,3276.199951,3251.320068,3264.959961,3264.959961,1848200
2021-06-18,3265.679932,3275.760010,3262.580078,3267.929932,3267.929932,1626400
2021-06-21,3264.179932,3264.179932,3225.560059,3240.790039,3240.790039,1508100
2021-06-22,3245.790039,3267.629883,3245.790039,3263.879883,3263.879883,1666300
2021-06-23,3265.729980,3281.879883,3263.070068,3276.189941,3276.189941,1068300
2021-06-24,3281.469971,3292.270020,3277.850098,3286.100098,3286.100098,1300300
2021-06-25,3289.179932,3316.080078,3289.179932,3302.840088,3302.840088,1197600
2021-06-28,3305.459961,3311.689941,3291.300049,3301.889893,3301.889893,1427400
2021-06-29,3305.260010,3305.419922,3276.629883,3286.679932,3286.679932,1211800
2021-06-30,3288.629883,3305.729980,3288.629883,3296.679932,3296.679932,1608900
2021-07-01,3297.919922,3300.120117,3278.100098,3282.060059,3282.060059,1157700
2021-07-02,3282.810059,3295.679932,3278.189941,3281.780029,3281.780029,1019400
2021-07-05,3285.290039,3298.929932,3285.290039,3293.209961,3293.209961,849700
2021-07-06,3295.439941,3313.510010,3295.439941,3305.209961,3305.209961,1028800
2021-07-07,3303.590088,3303.590088,3277.659912,3285.340088,3285.340088,1146800
2021-07-08,3287.679932,3295.709961,3252.409912,3252.679932,3252.679932,1515200
2021-07-09,3245.520020,3245.520020,3188.800049,3217.949951,3217.949951,1307500
2021-07-12,3227.510010,3251.449951,3227.510010,3246.469971,3246.469971,1134600
2021-07-13,3253.239990,3273.899902,3253.239990,3271.379883,3271.379883,1149500
2021-07-14,3270.090088,3270.090088,3250.449951,3264.810059,3264.810059,908300
2021-07-15,3269.330078,3286.580078,3263.090088,3286.219971,3286.219971,1171900
2021-07-16,3282.889893,3282.889893,3259.320068,3276.909912,3276.909912,1066100
2021-07-19,3258.870117,3258.870117,3236.389893,3244.040039,3244.040039,1095100
2021-07-20,3223.239990,3234.800049,3214.419922,3232.699951,3232.699951,979300
2021-07-21,3251.129883,3252.250000,3215.909912,3215.909912,3215.909912,990300
2021-07-22,3235.169922,3253.750000,3235.169922,3250.209961,3250.209961,713000
2021-07-23,3253.439941,3264.010010,3246.090088,3254.419922,3254.419922,804600
2021-07-26,3265.989990,3265.989990,3224.949951,3224.949951,3224.949951,826100
2021-07-27,3244.429932,3252.850098,3230.750000,3232.530029,3232.530029,991600
2021-07-28,3226.060059,3243.209961,3210.899902,3236.860107,3236.860107,868200
2021-07-29,3248.489990,3252.260010,3232.500000,3242.649902,3242.649902,694500
2021-07-30,3234.370117,3234.659912,3202.320068,3202.320068,3202.320068,687500
2021-08-02,3218.419922,3223.040039,3194.000000,3223.040039,3223.040039,560800
2021-08-03,3221.570068,3237.139893,3213.199951,3237.139893,3237.139893,653200
2021-08-04,3246.649902,3283.139893,3237.550049,3280.379883,3280.379883,632000
2021-08-05,3283.250000,3296.169922,3273.330078,3276.129883,3276.129883,680000
2021-08-06,3277.060059,3288.169922,3261.929932,3270.360107,3270.360107,939900
2021-08-09,3258.100098,3275.149902,3251.739990,3260.419922,3260.419922,706500
2021-08-10,3272.439941,3272.439941,3232.459961,3243.189941,3243.189941,729000
2021-08-11,3235.360107,3250.209961,3217.649902,3220.620117,3220.620117,616700
2021-08-12,3213.580078,3229.590088,3202.110107,3208.379883,3208.379883,642600
2021-08-13,3205.750000,3209.719971,3146.760010,3171.290039,3171.290039,695600
2021-08-17,3169.739990,3179.489990,3134.479980,3143.090088,3143.090088,690800
2021-08-18,3141.979980,3175.879883,3124.560059,3158.929932,3158.929932,622800
2021-08-19,3140.010010,3158.000000,3097.830078,3097.830078,3097.830078,655600
2021-08-20,3111.100098,3122.090088,3049.030029,3060.510010,3060.510010,672100
2021-08-23,3086.810059,3111.810059,3064.649902,3090.209961,3090.209961,570400
2021-08-24,3119.699951,3142.580078,3115.229980,3138.300049,3138.300049,586500
2021-08-25,3148.129883,3161.000000,3124.250000,3146.810059,3146.810059,600400
2021-08-26,3151.300049,3159.370117,3121.040039,3128.530029,3128.530029,727700
2021-08-27,3116.290039,3143.010010,3106.969971,3133.899902,3133.899902,520700
2021-08-30,3160.870117,3164.870117,3132.770020,3144.189941,3144.189941,602900
2021-08-31,3144.489990,3199.889893,3130.300049,3199.270020,3199.270020,660500
2021-09-01,3195.669922,3215.129883,3185.800049,3207.020020,3207.020020,746700
2021-09-02,3198.030029,3204.010010,3171.780029,3175.850098,3175.850098,753900
2021-09-03,3189.709961,3203.080078,3181.639893,3201.060059,3201.060059,638300
2021-09-06,3196.300049,3206.250000,3186.790039,3203.330078,3203.330078,726200
2021-09-07,3200.070068,3201.760010,3176.810059,3187.419922,3187.419922,758700
2021-09-08,3178.739990,3187.550049,3157.070068,3162.989990,3162.989990,858500
2021-09-09,3146.639893,3158.600098,3111.489990,3114.699951,3114.699951,927400
2021-09-10,3121.090088,3131.540039,3103.379883,3125.760010,3125.760010,723100
2021-09-13,3117.350098,3139.129883,3109.010010,3127.860107,3127.860107,731200
2021-09-14,3137.320068,3164.310059,3137.320068,3148.830078,3148.830078,712400
2021-09-15,3147.209961,3164.010010,3138.800049,3153.399902,3153.399902,615200
2021-09-16,3165.379883,3167.679932,3126.649902,3130.090088,3130.090088,612000
2021-09-17,3127.750000,3142.129883,3112.510010,3140.510010,3140.510010,587500
2021-09-23,3123.639893,3131.629883,3107.979980,3127.580078,3127.580078,623000
2021-09-24,3140.729980,3146.860107,3119.399902,3125.239990,3125.239990,752800
2021-09-27,3121.699951,3146.350098,3119.260010,3133.639893,3133.639893,882600
2021-09-28,3133.399902,3134.459961,3095.719971,3097.919922,3097.919922,894100
2021-09-29,3055.500000,3069.040039,3030.600098,3060.270020,3060.270020,820700
2021-09-30,3054.870117,3079.429932,3046.429932,3068.820068,3068.820068,885400
2021-10-01,3056.209961,3062.600098,3015.010010,3019.179932,3019.179932,854800
2021-10-05,2998.169922,2998.169922,2940.590088,2962.169922,2962.169922,839400
2021-10-06,2986.060059,2993.469971,2908.300049,2908.310059,2908.310059,900500
2021-10-07,2936.870117,2961.530029,2927.600098,2959.459961,2959.459961,594600
2021-10-08,2977.820068,2978.080078,2949.010010,2956.300049,2956.300049,668200
2021-10-12,2950.219971,2950.939941,2901.510010,2916.379883,2916.379883,659600
2021-10-13,2913.340088,2953.330078,2909.469971,2944.409912,2944.409912,751600
2021-10-14,2968.870117,2988.969971,2962.330078,2988.639893,2988.639893,616600
2021-10-15,3012.620117,3021.899902,2999.330078,3015.060059,3015.060059,857300
2021-10-18,3017.479980,3021.169922,2990.439941,3006.679932,3006.679932,926000
2021-10-19,3022.229980,3034.530029,3014.189941,3029.040039,3029.040039,845400
2021-10-20,3043.129883,3047.239990,3012.969971,3013.129883,3013.129883,679900
2021-10-21,3012.280029,3025.879883,3002.739990,3007.330078,3007.330078,887000
2021-10-22,3005.360107,3018.699951,2996.260010,3006.159912,3006.159912,695000
2021-10-25,3001.100098,3025.270020,2983.290039,3020.540039,3020.540039,791500
2021-10-26,3039.820068,3051.649902,3030.530029,3049.080078,3049.080078,564100
2021-10-27,3045.830078,3049.020020,3019.000000,3025.489990,3025.489990,607500
2021-10-28,3023.169922,3034.419922,3009.550049,3009.550049,3009.550049,616900
2021-10-29,3025.669922,3030.169922,2965.399902,2970.679932,2970.679932,545300
2021-11-01,2984.179932,2991.810059,2976.870117,2978.939941,2978.939941,475000
2021-11-02,2995.580078,3034.300049,2995.580078,3013.489990,3013.489990,525400
2021-11-03,3020.360107,3020.870117,2969.010010,2975.709961,2975.709961,658300
2021-11-04,3000.919922,3011.560059,2978.070068,2983.219971,2983.219971,771700
2021-11-05,3003.530029,3003.530029,2953.959961,2969.270020,2969.270020,687400
2021-11-08,2965.360107,2968.179932,2930.899902,2960.199951,2960.199951,559600
2021-11-09,2958.149902,2987.280029,2949.169922,2962.459961,2962.459961,707800
2021-11-10,2947.459961,2958.610107,2924.360107,2930.169922,2930.169922,567300
2021-11-11,2911.409912,2925.189941,2903.719971,2924.919922,2924.919922,571900
2021-11-12,2945.949951,2973.840088,2938.270020,2968.800049,2968.800049,665000
2021-11-15,2989.679932,3003.709961,2979.959961,2999.520020,2999.520020,638900
2021-11-16,2995.679932,3011.879883,2985.340088,2997.209961,2997.209961,579000
2021-11-17,3004.020020,3004.669922,2957.699951,2962.419922,2962.419922,540700
2021-11-18,2959.260010,2964.479980,2937.530029,2947.379883,2947.379883,541100
2021-11-19,2951.060059,2974.639893,2948.070068,2971.020020,2971.020020,656300
2021-11-22,2983.379883,3018.010010,2980.729980,3013.250000,3013.250000,531000
2021-11-23,3013.159912,3016.360107,2992.139893,2997.330078,2997.330078,524200
2021-11-24,3006.340088,3017.899902,2981.020020,2994.290039,2994.290039,556600
2021-11-25,2996.739990,2996.739990,2973.239990,2980.270020,2980.270020,595400
2021-11-26,2973.040039,2985.770020,2930.310059,2936.439941,2936.439941,594700
2021-11-29,2906.149902,2930.219971,2890.780029,2909.320068,2909.320068,841700
2021-11-30,2932.709961,2942.929932,2822.729980,2839.010010,2839.010010,982400
2021-12-01,2860.120117,2905.739990,2837.030029,2899.719971,2899.719971,563100
2021-12-02,2874.639893,2945.270020,2874.639893,2945.270020,2945.270020,533700
2021-12-03,2935.929932,2975.439941,2927.550049,2968.330078,2968.330078,486100
2021-12-06,2954.820068,2983.500000,2932.489990,2973.250000,2973.250000,479400
2021-12-07,2973.840088,2992.310059,2960.899902,2991.719971,2991.719971,540900
2021-12-08,3017.929932,3036.129883,2995.340088,3001.800049,3001.800049,487800
2021-12-09,3007.000000,3029.570068,3001.550049,3029.570068,3029.570068,513000
2021-12-10,3008.699951,3017.639893,2998.290039,3010.229980,3010.229980,451200
2021-12-13,3019.669922,3043.830078,3000.510010,3001.659912,3001.659912,375400
2021-12-14,2983.949951,3001.699951,2976.159912,2987.949951,2987.949951,581200
2021-12-15,2979.830078,2992.300049,2973.000000,2989.389893,2989.389893,432500
2021-12-16,3013.260010,3018.199951,2989.629883,3006.409912,3006.409912,402400
2021-12-17,2985.199951,3017.729980,2984.189941,3017.729980,3017.729980,451400
2021-12-20,3001.330078,3001.330078,2962.070068,2963.000000,2963.000000,377100
2021-12-21,2981.669922,2984.560059,2955.899902,2975.030029,2975.030029,410500
2021-12-22,2993.500000,3000.790039,2976.649902,2984.479980,2984.479980,461400
2021-12-23,2998.020020,3000.699951,2980.909912,2998.169922,2998.169922,483300
2021-12-24,3009.479980,3025.770020,3009.479980,3012.429932,3012.429932,537500
2021-12-27,3013.939941,3017.310059,2999.300049,2999.550049,2999.550049,475000
2021-12-28,3006.770020,3020.290039,2991.550049,3020.239990,3020.239990,607000
2021-12-29,3002.899902,3007.719971,2988.669922,2993.290039,2993.290039,545800
2021-12-30,2999.750000,3005.360107,2975.739990,2977.649902,2977.649902,460600
2022-01-04,2991.969971,2995.250000,2973.080078,2989.239990,2989.239990,621200
2022-01-05,2984.050049,2986.199951,2936.729980,2953.969971,2953.969971,786900
2022-01-06,2925.399902,2952.540039,2915.379883,2920.530029,2920.530029,785500
2022-01-07,2933.780029,2959.030029,2933.100098,2954.889893,2954.889893,545800
2022-01-10,2947.370117,2951.120117,2910.899902,2926.719971,2926.719971,477000
2022-01-11,2930.929932,2943.570068,2909.820068,2927.379883,2927.379883,565800
2022-01-12,2950.780029,2972.580078,2950.310059,2972.479980,2972.479980,519000
2022-01-13,2979.909912,2982.139893,2958.389893,2962.090088,2962.090088,604600
2022-01-14,2937.610107,2944.969971,2914.729980,2921.919922,2921.919922,532300
2022-01-17,2918.550049,2919.669922,2875.979980,2890.100098,2890.100098,592900
2022-01-18,2898.979980,2902.790039,2857.260010,2864.239990,2864.239990,553700
2022-01-19,2840.340088,2871.790039,2832.179932,2842.280029,2842.280029,463400
2022-01-20,2842.280029,2862.699951,2830.969971,2862.679932,2862.679932,395400
2022-01-21,2837.489990,2847.949951,2817.110107,2834.290039,2834.290039,532500
2022-01-24,2823.760010,2828.110107,2780.679932,2792.000000,2792.000000,473600
2022-01-25,2786.409912,2789.620117,2703.989990,2720.389893,2720.389893,639400
2022-01-26,2729.750000,2744.139893,2708.100098,2709.239990,2709.239990,471800
2022-01-27,2709.239990,2722.860107,2614.489990,2614.489990,2614.489990,487100
2022-01-28,2617.870117,2668.590088,2591.530029,2663.340088,2663.340088,433700
2022-02-03,2706.340088,2735.340088,2702.780029,2707.820068,2707.820068,435300
2022-02-04,2714.830078,2751.800049,2712.870117,2750.260010,2750.260010,535900
2022-02-07,2750.699951,2750.699951,2718.939941,2745.060059,2745.060059,417600
2022-02-08,2767.760010,2779.850098,2726.719971,2746.469971,2746.469971,559600
2022-02-09,2772.629883,2773.379883,2753.510010,2768.850098,2768.850098,538700
2022-02-10,2787.439941,2788.270020,2761.760010,2771.929932,2771.929932,509300
2022-02-11,2739.139893,2766.699951,2735.080078,2747.709961,2747.709961,480300
2022-02-14,2715.100098,2724.719971,2688.239990,2704.479980,2704.479980,616000
2022-02-15,2712.449951,2716.449951,2665.469971,2676.540039,2676.540039,588700
2022-02-16,2719.610107,2730.429932,2711.340088,2729.679932,2729.679932,422100
2022-02-17,2735.110107,2770.659912,2711.989990,2744.090088,2744.090088,611000
2022-02-18,2714.520020,2747.080078,2711.879883,2744.520020,2744.520020,512900
2022-02-21,2706.649902,2746.620117,2694.899902,2743.800049,2743.800049,495000
2022-02-22,2705.080078,2721.840088,2690.090088,2706.790039,2706.790039,648100
2022-02-23,2727.429932,2729.560059,2705.310059,2719.530029,2719.530029,537700
2022-02-24,2689.280029,2694.550049,2642.629883,2648.800049,2648.800049,925900
2022-02-25,2678.469971,2694.810059,2665.959961,2676.760010,2676.760010,664100
2022-02-28,2663.000000,2699.179932,2658.250000,2699.179932,2699.179932,613300
2022-03-02,2698.310059,2716.459961,2692.239990,2703.520020,2703.520020,527800
2022-03-03,2729.860107,2748.209961,2726.350098,2747.080078,2747.080078,614300
2022-03-04,2736.580078,2736.580078,2702.340088,2713.429932,2713.429932,765300
2022-03-07,2680.169922,2680.169922,2644.100098,2651.310059,2651.310059,571300
2022-03-08,2617.330078,2647.179932,2605.810059,2622.399902,2622.399902,540100
2022-03-10,2660.860107,2682.790039,2660.860107,2680.320068,2680.320068,613500
2022-03-11,2665.949951,2672.620117,2647.280029,2661.280029,2661.280029,796500
2022-03-14,2654.929932,2661.760010,2633.310059,2645.649902,2645.649902,635900
2022-03-15,2630.310059,2641.969971,2615.080078,2621.530029,2621.530029,603700
2022-03-16,2649.850098,2659.899902,2630.030029,2659.229980,2659.229980,736000
2022-03-17,2703.270020,2714.000000,2694.510010,2694.510010,2694.510010,545500
2022-03-18,2695.639893,2708.159912,2688.709961,2707.020020,2707.020020,643500
2022-03-21,2717.810059,2717.810059,2683.689941,2686.050049,2686.050049,502000
2022-03-22,2686.679932,2712.139893,2686.580078,2710.000000,2710.000000,489100
2022-03-23,2727.120117,2742.270020,2720.830078,2735.050049,2735.050049,883000
2022-03-24,2716.250000,2729.659912,2705.139893,2729.659912,2729.659912,959600
2022-03-25,2740.830078,2740.949951,2722.360107,2729.979980,2729.979980,599800
2022-03-28,2721.219971,2737.459961,2707.739990,2729.560059,2729.560059,768000
2022-03-29,2745.620117,2754.179932,2733.219971,2741.070068,2741.070068,726700
2022-03-30,2758.310059,2760.600098,2740.020020,2746.739990,2746.739990,837800
2022-03-31,2743.239990,2765.199951,2743.199951,2757.649902,2757.649902,1029500
2022-04-01,2745.850098,2745.850098,2729.679932,2739.850098,2739.850098,1305000
2022-04-04,2729.860107,2758.379883,2722.449951,2757.899902,2757.899902,1022500
2022-04-05,2765.500000,2769.179932,2750.500000,2759.199951,2759.199951,1605600
2022-04-06,2739.070068,2747.850098,2730.659912,2735.030029,2735.030029,1321300
2022-04-07,2714.699951,2718.500000,2693.360107,2695.860107,2695.860107,998200
2022-04-08,2706.639893,2712.000000,2685.520020,2700.389893,2700.389893,948000
2022-04-11,2687.540039,2711.020020,2683.959961,2693.100098,2693.100098,742100
2022-04-12,2674.169922,2685.080078,2658.399902,2666.760010,2666.760010,870000
2022-04-13,2677.530029,2717.629883,2672.600098,2716.489990,2716.489990,732000
2022-04-14,2719.340088,2720.300049,2702.610107,2716.709961,2716.709961,664800
2022-04-15,2695.520020,2705.409912,2685.010010,2696.060059,2696.060059,693700
2022-04-18,2685.040039,2701.110107,2681.370117,2693.209961,2693.209961,1024600
2022-04-19,2707.760010,2723.979980,2705.320068,2718.889893,2718.889893,1256100
2022-04-20,2718.489990,2724.459961,2702.840088,2718.689941,2718.689941,1735700
2022-04-21,2725.709961,2737.540039,2725.040039,2728.209961,2728.209961,1002600
2022-04-22,2704.719971,2708.580078,2690.479980,2704.709961,2704.709961,1239400
2022-04-25,2676.669922,2680.350098,2657.040039,2657.129883,2657.129883,1017600
2022-04-26,2674.000000,2678.050049,2663.830078,2668.310059,2668.310059,889600
2022-04-27,2630.580078,2641.820068,2615.500000,2639.060059,2639.060059,1071800
2022-04-28,2656.540039,2667.489990,2638.370117,2667.489990,2667.489990,898900
2022-04-29,2669.179932,2696.100098,2664.060059,2695.050049,2695.050049,975000
2022-05-02,2669.209961,2689.909912,2667.850098,2687.449951,2687.449951,873400
2022-05-03,2690.159912,2702.100098,2680.459961,2680.459961,2680.459961,883100
2022-05-04,2690.449951,2696.030029,2667.229980,2677.570068,2677.570068,1180500
2022-05-06,2650.889893,2652.510010,2635.969971,2644.510010,2644.510010,1333600
